time,temp
780.5,40.08469364
781,40.00562355
781.5,39.87610743
782,39.87610743
782.5,39.87610743
783,39.90294221
783.5,39.92820615
784,39.98033667
784.5,40.03249911
785,40.05780154
785.5,40.00562355
786,40.08469364
786.5,40.11001167
787,40.11001167
787.5,40.08469364
788,40.11001167
788.5,40.11001167
789,40.13692039
789.5,40.11001167
790,40.11001167
790.5,40.16225408
791,40.13692039
791.5,40.13692039
792,40.13692039
792.5,40.18917949
793,40.11001167
793.5,40.16225408
794,40.16225408
794.5,40.16225408
795,40.16225408
795.5,40.16225408
796,40.18917949
796.5,40.18917949
797,40.16225408
797.5,40.16225408
798,40.18917949
798.5,40.18917949
799,40.16225408
799.5,40.18917949
800,40.13692039
800.5,40.16225408
801,40.13692039
801.5,40.00562355
